Observation ID,Acquisition time [UTC],Latitude,Longitude,Northing (UTM),Easting (UTM),UTM epsg,Q-IME [kg/hr],Q-IME Error [%],Wind speed [m/s],Wind speed source
6Ss-5JX,2021-03-29 07:05:28.500000,38.492514,54.15594953,4264296.0,251956.0,32640,1316.0,39.0,3.8,GEOS-FP
