Observation ID,Acquisition time [UTC],Latitude,Longitude,Northing (UTM),Easting (UTM),UTM epsg,Q-IME [kg/hr],Q-IME Error [%],Wind speed [m/s],Wind speed source
6Ss-5JX,2021-03-29 07:05:28.500000,38.50641724,54.1966859,4265730.0,255556.0,32640,1085.0,40.0,3.8,GEOS-FP
