Observation ID,Acquisition time [UTC],Latitude,Longitude,Northing (UTM),Easting (UTM),UTM epsg,Q-IME [kg/hr],Q-IME Error [%],Wind speed [m/s],Wind speed source
6Ss-5JX,2021-03-29 07:05:28.500000,38.5585128,54.20336694,4271494.0,256315.0,32640,2580.0,44.0,3.8,GEOS-FP
