Observation ID,Acquisition time [UTC],Latitude,Longitude,Northing (UTM),Easting (UTM),UTM epsg,Q-IME [kg/hr],Q-IME Error [%],Wind speed [m/s],Wind speed source
ASR3h48,2021-02-28 05:44:52.500000,37.97430307,63.52983514,4203096.0,546534.0,32641,396.0,32.0,6.2,GEOS-FP
