Observation ID,Acquisition time [UTC],Latitude,Longitude,Northing (UTM),Easting (UTM),UTM epsg,Q-IME [kg/hr],Q-IME Error [%],Wind speed [m/s],Wind speed source
ASR3h48,2021-02-28 05:44:52.500000,37.92596318,63.47234686,4197705.0,541512.0,32641,413.0,33.0,6.2,GEOS-FP
