Observation ID,Acquisition time [UTC],Latitude,Longitude,Northing (UTM),Easting (UTM),UTM epsg,Q-IME [kg/hr],Q-IME Error [%],Wind speed [m/s],Wind speed source
ASR3h48,2021-02-28 05:44:52.500000,37.96324393,63.44680578,4201831.0,539248.0,32641,746.0,29.0,6.2,GEOS-FP
