Observation ID,Acquisition time [UTC],Latitude,Longitude,Northing (UTM),Easting (UTM),UTM epsg,Q-IME [kg/hr],Q-IME Error [%],Wind speed [m/s],Wind speed source
AS04C48,2021-02-01 05:41:16,37.97167183,63.52877892,4202803.0,546443.0,32641,527.0,47.0,3.3,GEOS-FP
