Observation ID,Acquisition time [UTC],Latitude,Longitude,Northing (UTM),Easting (UTM),UTM epsg,Q-IME [kg/hr],Q-IME Error [%],Wind speed [m/s],Wind speed source
AS04C48,2021-02-01 05:41:16,37.93598012,63.49215617,4198826.0,543247.0,32641,738.0,41.0,3.3,GEOS-FP
