Observation ID,Acquisition time [UTC],Latitude,Longitude,Northing (UTM),Easting (UTM),UTM epsg,Q-IME [kg/hr],Q-IME Error [%],Wind speed [m/s],Wind speed source
-SlG5JX,2021-03-23 06:29:21.500000,38.499096,54.201227,4264905.0,255927.0,32640,1252.0,36.0,4.4,GEOS-FP
