Observation ID,Acquisition time [UTC],Latitude,Longitude,Northing (UTM),Easting (UTM),UTM epsg,Q-IME [kg/hr],Q-IME Error [%],Wind speed [m/s],Wind speed source
Si4Q2Qr,2024-01-29 15:21:57.520000,35.67357154,-78.84805129,3949877,694760,32617,943.0,41.0,3.2,GEOS-FP
